model_name,backend,search_alg,loss,status,error_type,error_msg,req_args_json,min_h
AutoGRU,optuna,None,Accuracy,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,DistributionLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,GMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,HuberIQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,HuberLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,HuberMQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,HuberQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,IQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,MAE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,MAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,MASE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,MQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,MSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,NBMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,PMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,QuantileLayer,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,QuantileLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,RMSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,SMAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,TukeyLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,relMSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,None,sCRPS,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,Basic,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,Optuna,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoGRU,optuna,HyperOpt,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,Accuracy,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,DistributionLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,GMM,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,HuberIQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,HuberLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,HuberMQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,HuberQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,IQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,MAE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,MAPE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,MASE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,MQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,MSE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,NBMM,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,PMM,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,QuantileLayer,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,QuantileLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,RMSE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,SMAPE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,TukeyLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,relMSE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,None,sCRPS,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,Accuracy,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,DistributionLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,GMM,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,HuberIQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,HuberLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,HuberMQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,HuberQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,IQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,MAE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,MAPE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,MASE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,MQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,MSE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,NBMM,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,PMM,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,QuantileLayer,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,QuantileLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,RMSE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,SMAPE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,TukeyLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,relMSE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Basic,sCRPS,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,Accuracy,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,DistributionLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,GMM,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,HuberIQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,HuberLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,HuberMQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,HuberQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,IQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,MAE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,MAPE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,MASE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,MQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,MSE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,NBMM,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,PMM,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,QuantileLayer,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,QuantileLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,RMSE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,SMAPE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,TukeyLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,relMSE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,Optuna,sCRPS,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,Accuracy,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,DistributionLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,GMM,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,HuberIQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,HuberLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,HuberMQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,HuberQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,IQLoss,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,MAE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,MAPE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
AutoHINT,ray,HyperOpt,MASE,0,Runtime Error,"config needs reconciliation,                             try tune.choice(['BottomUp', 'MinTraceOLS',","{""cls_model"": ""NHITS"", ""S"": ""np.array([...])"", ""valid_loss"": ""MAE()""}",1
